row_idx,author,book,chapter,lemma_gr,lemma_en,edition_pages,chapter_gr,section_gr,var_par_prod_gr,entry_gr,var_par_prod_en,entry_en,book_no_gr,chapter_no_gr,cat,lemma_derived,derived_from
630,paul,7,3,ὕδωρ,,2.268,,Ὕδωρ,,"Ὕδωρ τὸ ἄριστον καὶ ἀμιγὲς ἑτέρας οὐσίας ψύχει τε καὶ ὑγραίνει κατὰ τὴν οἰκείαν οὐσίαν, ἐπίκτητον δὲ θερμότητα προσλαβόν, ἄχριπερ ἂν αὐτὴν διαφυλάττῃ, θερμαίνει, ψυχρὸν δὲ γενόμενον ψύχει. τὸ δέ τινα ἐπιμιξίαν ἔχον, οἷον τὸ νιτρῶδες ἢ ἀσφαλτῶδες, τῆς ἐπιμιγνυμένης οὐσίας προσκτᾶται τὴν δύναμιν. τὸ δὲ ὄμβριον ἔχει τι καὶ στύψεως, δι' ἣν ταῖς ὀφθαλμικαῖς μίγνυται δυνάμεσιν. ὁποῖον δὲ δεῖ τὸ ἄριστον ὕδωρ εἶναι, κατὰ τὸ αʹ εἴρηται.",,,,,,,
631,paul,7,3,ὑοσκύαμος,,2.269,,Ὑοσκύαμος,,"Ὑοσκύαμος ὁ μὲν τὸ μέλαν ἔχων σπέρμα καὶ ὁ τὸ ξανθὸν δηλητηριώδεις εἰσίν, ἐπιτηδειότατος δὲ πρὸς τὰς ἰάσεις, οὗ καὶ τὸ σπέρμα καὶ τὸ ἄνθος λευκόν ἐστιν, ἐκ τῆς τρίτης ὢν τῶν ψυχόντων τάξεως.",,,,,,,
632,paul,7,3,ὑπερικόν,,2.269,,Ὑπερικὸν,,"Ὑπερικὸν διττόν. τὸ μὲν ἕτερον ἀνδρόσαιμόν τε καὶ ἄσκυρον ὀνομαζόμενον εἴρηται· θερμαίνει δὲ θάτερον καὶ ξηραίνει λεπτομεροῦς ὑπάρχον οὐσίας· ὅθεν οὖρά τε κινεῖ καὶ καταμήνια ὅλος ὁ καρπὸς αὐτοῦ. μετὰ δὲ τῶν φύλλων ἐπιπλαττόμενος χλωρὸς ἀπουλοῖ τραύματα, ξηρὰ δὲ ἐπιπαττόμενα τὰ πλαδαρὰ τῶν ἑλκῶν ἰῶνται. δίδονται δὲ καὶ τοῖς ἰσχιαδικοῖς πίνειν.",,,,,,,
633,paul,7,3,ὑπήκοον,,2.269,,Ὑπήκοον,,Ὑπήκοον ψύχει κατὰ τὴν τρίτην τάξιν ἐγγὺς ὂν μήκωνος.,,,,,,,
634,paul,7,3,ὑπόγλωσσον,,2.269,,Ὑπόγλωσσον,,"Ὑπόγλωσσον θαμνίσκος ἐστίν, οὗ ἥ τε ῥίζα καὶ ὁ χυλὸς μαλακτικῆς ἐστι δυνάμεως.",,,,,,,
635,paul,7,3,ὑπόκιστις χυλός,,2.269,,Ὑπόκιστις χυλός,,"Ὑπόκιστις χυλός ἐστι τῶν ἐπιφυομένων παρὰ τὰς ῥίζας τοῦ κίσθου τε καὶ κισθάρου καλουμένου οἷον κυτίνων, δραστικὸν ἱκανῶς φάρμακον εἰς ἅπαντα τὰ ῥοώδη παθήματα τῷ ξηραίνειν καὶ ῥωννύειν τὰ μόρια.",,,,,,,
636,paul,7,3,ὑπόφαιστον,,2.269,,Ὑπόφαιστον,,"Ὑπόφαιστον εἶδός ἐστι γναφικῆς ἀκάνθης, ὥσπερ καὶ τὸ ἱπποφαές· τούτου τῆς κεφαλῆς καὶ τῶν φύλλων καὶ τῶν ῥιζῶν ξηρῶν ὁλκὴ τριωβόλου μετὰ μελικράτου ὕδωρ καὶ φλέγμα κενοῖ· ἁρμόζει δὲ μάλιστα ὀρθοπνοίαις, ἐπιληψίαις καὶ τοῖς περὶ νεῦρα πάθεσιν.",,,,,,,
637,paul,7,3,ὕσσωπον,,2.269,,Ὕσσωπον,,"Ὕσσωπον θερμαίνει καὶ ξηραίνει κατὰ τὴν τρίτην τάξιν, ἔστι δὲ καὶ λεπτομερές.",,,,,,,
638,paul,7,3,φακοί,,2.269,,Φακοὶ,,"Φακοὶ ξηραίνουσι μὲν κατὰ τὴν δευτέραν τάξιν, θερμασίας δὲ καὶ ψύξεως ἐν τῷ μεταξύ, ἔχουσι δέ τι καὶ στύψεως. αὐτὸ μὲν οὖν τὸ σῶμα ξηραίνει τε καὶ γαστέρα ἵστησι, τὸ δὲ ἀφέψημα προτρέπει· δι' ὃ καὶ ἀποχεῖται τὸ πρότερον ὕδωρ, ὅταν ἐπισχέσεως ἕνεκα λαμβάνωνται.",,,,,,,
639,paul,7,3,φακός,,2.269,,Φακὸς,,Φακὸς ὁ ἐπὶ τῶν τελμάτων ὑγραίνει καὶ ψύχει κατὰ τὴν δευτέραν τάξιν.,,,,,,,
640,paul,7,3,φαληρίδος,,2.270,,Φαληρίδος,,Φαληρίδος ὁ χυλὸς καὶ τὰ φύλλα καὶ τὸ σπέρμα πινόμενα κύστεως ἀλγήμασι βοηθεῖ ἔχουσα καὶ λεπτομερές τι καὶ θερμόν.,,,,,,,
641,paul,7,3,φαλαγγῖτις,,2.270,,Φαλαγγῖτις,,"Φαλαγγῖτις ὠνόμασται μὲν ἀπὸ τοῦ τοῖς φαλαγγιοδήκτοις βοηθεῖν, ἔστι δὲ καὶ λεπτομερής· ὅθεν καὶ στροφουμένοις ἀρήγειν δοκεῖ.",,,,,,,
642,paul,7,3,φελλοί,,2.270,,Φελλοί,,"Φελλοί, καὶ μάλιστα οἱ ἀπὸ τῶν οἰνηρῶν ἀγγείων, καυθέντες ξηραντικωτάτην ἐργάζονται τέφραν, ἥτις ταῖς δυσεντερικαῖς μάλιστα μίγνυται δυνάμεσιν.",,,,,,,
643,paul,7,3,φιλύρας,,2.270,,Φιλύρας,,"Φιλύρας τοῦ δένδρου τὰ φύλλα παραπλησίως στύφει τοῖς τῆς ἀγρίας ἐλαίας, ὠφελεῖ δὲ τὰ ἐν στόματι ἕλκη διαμασώμενα καὶ διακλυζομένου τοῦ ἀφεψήματος αὐτῶν, ὃ καὶ πινόμενον οὖρα καὶ καταμήνια κινεῖ.",,,,,,,
644,paul,7,3,φλόμοι,,2.270,,Φλόμοι,,"Φλόμοι πλείονες μέν εἰσιν, ἐν αἷς καὶ ἡ καλουμένη θρυαλλίς, πασῶν δὲ τὰ μὲν φύλλα ξηραντικῆς καὶ μετρίως ῥυπτικῆς εἰσι δυνάμεως, καὶ μάλιστα τῆς χρυσιζούσης, ᾗ καὶ τὰς τρίχας ξανθίζουσιν· αἱ δὲ ῥίζαι στρυφναὶ οὖσαι τοῖς ῥοώδεσιν ἁρμόττουσι πάθεσιν, διακλύζονται δὲ αὐτὰς ἔνιοι καὶ πρὸς ὀδόντας.",,,,,,,
645,paul,7,3,φοῖνιξ:ῥοῦς,,2.270,,"Φοῖνιξ, οἱ δὲ ῥοῦν",,"Φοῖνιξ, οἱ δὲ ῥοῦν, πόα ἐστὶν αἴρᾳ παραπλησία, δύναμιν δὲ ἔχει στυπτικήν, πινομένη δὲ ἐν οἴνῳ αὐστηρῷ πάντα τὰ ῥοώδη στέλλει.",,,,,,,alias_review
646,paul,7,3,φοῖνιξ τὸ δένδρον,,2.270,,Φοῖνιξ τὸ δένδρον,,Φοῖνιξ τὸ δένδρον τὸν μὲν καρπὸν ἤδη πεπανθέντα θερμὸν μετρίως ἔχει καὶ τονωτικὸν καὶ εὐστόμαχον εἴσω τε λαμβανόμενον καὶ ἔξωθεν ἐπιτιθέμενον. τὸ δὲ λοιπὸν τοῦ φοίνικος στῦφον ἱκανῶς ἐστιν· ὅθεν στομαχικαῖς τε καὶ ἡπατικαῖς δυνάμεσι μίγνυται. πάντων δὲ στυπτικώτερόν ἐστιν τὸ οἷον ἀμφίεσμα τοῦ καρποῦ τοῦ ἐκφυομένου.,,,,,,,
647,paul,7,3,φορμίον,,2.270,,Φορμίον,,Φορμίον λεπτομεροῦς τε καὶ ῥυπτικῆς καὶ ἑλκτικῆς ἐστι δυνάμεως· λευκώματα γοῦν λεπτύνει μετὰ μέλιτος τὸ σπέρμα καὶ σκόλοπας ἐξάγει.,,,,,,,
648,paul,7,3,φοῦ,,2.270,,Φοῦ,,"Φοῦ νάρδου παραπλησίαν ἔχει τὴν ῥίζαν, καταδεεστέραν μὲν εἰς τὰ πλεῖστα, οὖρα δὲ μᾶλλον αὐτῆς προτρέπουσαν ὁμοίως τῇ Κελτικῇ.",,,,,,,
649,paul,7,3,φῦκος,,2.270,,Φῦκος,,Φῦκος ψύχει καὶ ξηραίνει κατὰ τὴν δευτέραν ἀπόστασιν ἔχον τι καὶ στῦφον μετρίως.,,,,,,,
650,paul,7,3,φυλλῖτις,,2.270,,Φυλλῖτις,,Φυλλῖτις στρυφνῆς οὖσα ποιότητος οὐκ ἀπὸ τρόπου διαρροίας τε καὶ δυσεντερίας ὀνίνησι πινομένη.,,,,,,,
651,paul,7,3,χαλβάνη,,2.271,,Χαλβάνη,,"Χαλβάνη θερμαίνει μὲν πλησίον τῆς τρίτης ἀποστάσεως, ξηραίνει δὲ πλησίον τῆς δευτέρας, μαλακτικῆς τε καὶ διαφορητικῆς ὑπάρχουσα δυνάμεως.",,,,,,,
652,paul,7,3,χαλκῖτις,,2.271,,Χαλκῖτις,,"Χαλκῖτις στυπτικῆς καὶ δριμείας καὶ καυστικῆς καὶ ἐσχαρωτικῆς ἐστι δυνάμεως, λεπτομερείᾳ δὲ μεταξὺ μίσυός τέ ἐστι καὶ σώρεως· καυθεῖσα δὲ λεπτομερεστέρα τε καὶ ἀδηκτοτέρα γίνεται.",,,,,,,
653,paul,7,3,χάλκανθος ὕδωρ,,2.271,,Χάλκανθος ὕδωρ,,Χάλκανθος ὕδωρ ἐστὶ πηγνύμενον ἐν τοῖς κατὰ Κύπρον μετάλλοις ἰσχυροτάτην ἔχον στῦψιν μετὰ θερμότητος οὐκ ἀγεννοῦς πάντων μᾶλλον τὰς ὑγρὰς σάρκας ταριχεῦσαί τε καὶ ξηρᾶναι δυνάμενον. χρόνῳ δὲ πλείονι εἰς χαλκῖτιν μεταβάλλει.,,,,,,,
654,paul,7,3,χαλκὸς κεκαυμένος,,2.271,,Χαλκὸς κεκαυμένος,,"Χαλκὸς κεκαυμένος ἔχει μέν τι καὶ δριμὺ καὶ στύψεως μετέχει· κάλλιστον οὖν ἐστιν πρὸς συνούλωσιν ἑλκῶν ἐπὶ τῶν σκληροτέρων σωμάτων, εἰ δὲ πλυθείη, τοῖς ἁπαλοῖς χρησιμώτερός ἐστιν.",,,,,,,
655,paul,7,3,χαλκοῦ ἄνθος,,2.271,,Χαλκοῦ ἄνθος,,Χαλκοῦ ἄνθος λεπτομερεστέρας ἐστὶ δυνάμεως τοῦ κεκαυμένου χαλκοῦ καὶ τῆς λεπίδος αὐτοῦ· μιγνύμενον γοῦν ἐν κολλουρίοις ἀπορρύπτει τάς τε τραχύτητας καὶ συκώσεις τῶν βλεφάρων.,,,,,,,
656,paul,7,3,χαμαίδρυς,,2.271,,Χαμαίδρυς,,Χαμαίδρυς θερμαίνει καὶ ξηραίνει κατὰ τὴν τρίτην τάξιν· σπλῆνάς τε οὖν τήκει καὶ οὖρα καὶ καταμήνια κινεῖ καὶ τὰς τῶν σπλάγχνων ἐμφράξεις ἐκκαθαίρει.,,,,,,,
657,paul,7,3,χαμαίκισσος,,2.271,,Χαμαικίσσου τὸ ἄνθος,,"Χαμαικίσσου τὸ ἄνθος πικρὸν ἱκανῶς ὑπάρχον ἐκφράττει τὰ καθ' ἧπαρ, δίδοται δὲ καὶ τοῖς ἰσχιαδικοῖς.",,,,,,,
658,paul,7,3,χαμαιλεύκη,,2.271,,Χαμαιλεύκη,,"Χαμαιλεύκη θερμαίνει κατὰ τὴν τρίτην τάξιν, ξηραίνει δὲ κατὰ τὴν πρώτην.",,,,,,,
659,paul,7,3,χαμαιλέοντος,,2.271,,Χαμαιλέοντος,,"Χαμαιλέοντος τοῦ μὲν μέλανος ἡ ῥίζα θερμαίνει καὶ ξηραίνει πλησίον τῆς τρίτης τάξεως, ἔστι δὲ ῥυπτική τε τῶν περὶ τὸ δέρμα καὶ διαφορητικὴ καὶ μαλακτικὴ τῶν σκληρῶν ὄγκων καὶ φαγεδαινικὰ καταπλασθεῖσα ἰᾶται· εἴσω δὲ λαμβανομένη τοῦ σώματος δηλητηριώδης ἐστίν. ἡ δὲ τοῦ λευκοῦ ῥίζα παραπλησία μέν ἐστι τῆς τοῦ μέλανος, πικροτέρα δέ· ἥτις μετ' οἴνου αὐστηροῦ πλῆθος ὀξυβάφου πινομένη πλατείας ἕλμινθας κτείνει, ποιεῖ δὲ καὶ πρὸς ὑδρωπικούς.",,,,,,,
660,paul,7,3,χαμαίμηλον:ἀνθεμίς,,2.271-272,,Χαμαίμηλον ἢ ἀνθεμὶς,,"Χαμαίμηλον ἢ ἀνθεμὶς θερμαίνει καὶ ξηραίνει κατὰ τὴν πρώτην τάξιν, ἔστι δὲ καὶ λεπτομερὲς καὶ διαφορητικὸν καὶ χαλαστικὸν καὶ ἀρωματικὸν τὴν δύναμιν.",,,,,,,
661,paul,7,3,χαμαίπιτυς,,2.272,,Χαμαίπιτυς,,"Χαμαίπιτυς θερμαίνει μὲν κατὰ τὴν δευτέραν τάξιν, ξηραίνει δὲ κατὰ τὴν τρίτην· δι' ὃ καθαρτικός τε καὶ ῥυπτικὸς τῶν σπλάγχνων ἐστί, καὶ μάλιστα τοῦ ἥπατος. ἄγει δὲ καὶ οὖρα καὶ καταμήνια καὶ τὰ μεγάλα τραύματα κολλᾷ καὶ τὰ σηπεδονώδη ἰᾶται καὶ σκληρίας διαφορεῖ. ποιεῖ δὲ καὶ ἰσχιαδικοῖς τὸ ἀφέψημα αὐτοῦ.",,,,,,,
662,paul,7,3,χαμαίρωψ:χαμαίδρυς:τεύκριον,,2.272,,"Χαμαίρωψ, οἱ δὲ καὶ τοῦτο χαμαίδρυν, οἱ δὲ Τεύκριον",,"Χαμαίρωψ, οἱ δὲ καὶ τοῦτο χαμαίδρυν, οἱ δὲ Τεύκριον, παραπλησίας ἐστὶ τῷ χαμαίδρυι δυνάμεως.",,,,,,,alias_review
663,paul,7,3,χαμαισύκη,,2.272,,Χαμαισύκη,,"Χαμαισύκη ῥυπτικήν τε καὶ δριμεῖαν ἔχει δύναμιν· ὥστε καὶ μυρμηκίας καὶ ἀκροχορδόνας οἵ τε κλῶνες αὐτῆς καὶ ὁ ὀπὸς ἀφαιροῦσιν, ἀπορρύπτουσι δὲ σὺν μέλιτι τὰς ἐν ὀφθαλμοῖς παχείας οὐλὰς καὶ ἀμβλυωπίας καὶ ἀρχὰς ὑποχύσεως ἰῶνται.",,,,,,,
664,paul,7,3,χαμελαία,,2.272,,Χαμελαία,,Χαμελαία ῥυπτικῆς ἐστι δυνάμεως· δι' ὃ τά τε ῥυπαρὰ τῶν ἑλκῶν καὶ τὰς ἐσχάρας καθαίρει μετὰ μέλιτος.,,,,,,,
665,paul,7,3,χελιδόνιον τὸ μὲν μέγα,,2.272,,Χελιδόνιον τὸ μὲν μέγα,,"Χελιδόνιον τὸ μὲν μέγα θερμαίνει κατὰ τὴν τρίτην τάξιν, ἔστι δὲ καὶ ῥυπτικὸν ἰσχυρῶς· ὁ χυλὸς δὲ αὐτοῦ εἰς ὀξυωπίας ἐστὶ χρήσιμος, ἡ δὲ ῥίζα ἰκτερικούς τε σὺν οἴνῳ ἐκφράττει καὶ ἀνίσῳ πινομένη, μασωμένη δὲ ὀδονταλγίας ὠφελεῖ. τὸ δὲ μικρότερον τετάρτης ὂν τῶν θερμαινόντων ἀποστάσεως δριμύτερόν ἐστιν, ὡς ἑλκοῦν τὸ δέρμα καταπλασσόμενον, ὄνυχάς τε λεπροὺς ἐκβάλλει· ὁ δὲ χυλὸς αὐτοῦ διὰ ῥινῶν καθαίρει.",,,,,,,
666,paul,7,3,χελιδόνων καυθεισῶν ἡ τέφρα,,2.272,,Χελιδόνων καυθεισῶν ἡ τέφρα,,"Χελιδόνων καυθεισῶν ἡ τέφρα σὺν μέλιτι διαχριομένη κυναγχικὰς φλεγμονὰς ἰᾶται, ποιεῖ δὲ καὶ ὀξυδορκίαν.",,,,,,,
