entry_id,source,ref,chapter_title_gr,chapter_title_en,lemma_ids,part_id,greek,greek_normalized,translation,trans_status,e_vol,e_page_start,e_page_end,word_count,notes
PAUL_AEG-7.3.318,PAUL_AEG,7.3.318,Κονία,,,,"Κονία τὸ οἷον περίπλυμα τῆς τέφρας ὀνομάζεται. ῥυπτικωτάτη δὲ καὶ ξηραντικωτάτη πασῶν ἐστιν ἥ τε ἐκ τῆς συκίνης καὶ τῆς τῶν τιθυμάλλων καὶ σχεδὸν ἤδη τῆς σηπτικῆς δυνάμεως· εἰ δὲ προσλάβοι καὶ τιτάνου ἡ τέφρα, καυστικὴν ἐργάζεται τὴν κονίαν, ἣν δὴ καὶ πρωτόστακτον ὀνομάζουσι, τοῖς κλυστικοῖς μάλιστα μιγνυμένη φαρμάκοις. ἰσχυροτέρα δὲ πασῶν ἐστιν ἡ ἐκ μόνης τιτάνου γινομένη.","κονια το οιον περιπλυμα της τεφρας ονομαζεται. ρυπτικωτατη δε και ξηραντικωτατη πασων εστιν η τε εκ της συκινης και της των τιθυμαλλων και σχεδον ηδη της σηπτικης δυναμεως· ει δε προσλαβοι και τιτανου η τεφρα, καυστικην εργαζεται την κονιαν, ην δη και πρωτοστακτον ονομαζουσι, τοις κλυστικοις μαλιστα μιγνυμενη φαρμακοις. ισχυροτερα δε πασων εστιν η εκ μονης τιτανου γινομενη.",,draft,2,227,228,58,paul_row=317; lemma_gr=κονία; edition_pages=2.227-228
PAUL_AEG-7.3.319,PAUL_AEG,7.3.319,Κόνυζαι,,,,"Κόνυζαι ἀμφότεραι ξηραίνουσι καὶ θερμαίνουσι κατὰ τὴν τρίτην ἀπόστασιν· ὅθεν καὶ τὸ ἔλαιον, ἐν ᾧ ἕψεται, τὰ κατὰ περίοδον ῥίγη παύει. καὶ τὰ ἄνθη δὲ παραπλησίας ἐστὶ δυνάμεως, ὧν τὸ ἀφέψημα καταμήνιά τε κινεῖ καὶ ἔμβρυα ἐκβάλλει. ἡ δὲ ἐν τοῖς ἐνύδροις χωρίοις φυομένη δυσωδεστέρα καὶ ἀσθενεστέρα τὴν δύναμίν ἐστιν.","κονυζαι αμφοτεραι ξηραινουσι και θερμαινουσι κατα την τριτην αποστασιν· οθεν και το ελαιον, εν ω εψεται, τα κατα περιοδον ριγη παυει. και τα ανθη δε παραπλησιας εστι δυναμεως, ων το αφεψημα καταμηνια τε κινει και εμβρυα εκβαλλει. η δε εν τοις ενυδροις χωριοις φυομενη δυσωδεστερα και ασθενεστερα την δυναμιν εστιν.",,draft,2,228,228,50,paul_row=318; lemma_gr=κόνυζαι; edition_pages=2.228
PAUL_AEG-7.3.320,PAUL_AEG,7.3.320,Κόπρος,,,,"Κόπρος ἅπασα μὲν θερμῆς τε καὶ ξηραντικωτάτης καὶ διαφορητικωτάτης ἐστὶ δυνάμεως, ἐξαλλάττεται δὲ παρὰ τὴν τοῦ ἐκκρίνοντος αὐτὴν ζῴου κρᾶσιν τε καὶ δίαιταν. ἡ μὲν οὖν τῶν κυνῶν, ὅταν ὀστοφαγήσωσιν, ξηρανθεῖσα δυσεντερικοὺς ἰᾶται μετὰ σχιστοῦ πινομένη γάλακτος ἕλκη τε παλαιὰ τοῖς πρὸς ταῦτα μιγνυμένη φαρμάκοις, ἐπὶ δὲ τῶν συναγχικῶν καὶ τῶν κατὰ παρίσθμια φλεγμονῶν μέλιτι ἀναληφθεῖσα διαχρίεται· τούτους δὲ καὶ ἡ τῶν. ἀπερίττως διαιτηθέντων παιδίων κόπρος μειζόνως ὀνίνησιν. ἡ δὲ τῶν λύκων καὶ αὐτὴ λευκοτέρα ἐπί τινων θάμνων εὑρισκομένη κωλικοὺς γενναίως ὀνίνησιν οὐ πινομένη μόνον ἀλλὰ καὶ περιαπτομένη· ἐξαρτᾶν δὲ αὐτὴν δι' ἐρίου ἀπὸ λυκοβρώτου προβάτου ἢ ἐλαφείου δέρματος. ἡ δὲ τῶν αἰγῶν κόπρος δριμυτέρα τε οὖσα καὶ διαφορητικωτέρα τοὺς σκιρρώδεις ὄγκους διαφορεῖ καταπλαττομένη, καὶ μάλιστα τῶν σκληροσάρκων, καυθεῖσα δὲ ῥυπτικωτέρα τε καὶ λεπτομερεστέρα γίνεται. ἡ δὲ τῶν βοῶν ἔχει καὶ τὴν ἑλκτικὴν δύναμιν· σφηκῶν γοῦν καὶ μελιττῶν ἰᾶται πληγάς, καὶ τῶν ὑδερικῶν ὅλον τὸ σῶμα βολβίτοις καταχριόμενον ἐν ἡλίῳ μεγάλως ὀνίναται. ἡ δὲ τῶν προβάτων σὺν ὄξει μυρμηκίας τε καὶ ἀκροχορδόνας καὶ δοθιῆνας καὶ ἥλους ἰᾶται. ἡ δὲ τῶν ἀγρίων περιστερῶν δριμυτέρα πολλῷ τῶν ἄλλων ὑπάρχουσα φοινίσσει μετὰ σπέρματος καρδάμου. ἡ δὲ τῶν κατοικιδίων ὀρνίθων δι' ὀξυμέλιτος ἢ ὄξους ἢ οἰνομέλιτος πινομένη τοὺς πνίγοντας μύκητας ἐξεμεῖσθαι ποιεῖ καὶ ἀλεξιφάρμακος γίνεται· ταύτην δὲ καὶ τοῖς κωλικοῖς ἐδίδου τις πίνειν. τινὲς δὲ καὶ τὴν τῶν πελαργῶν φασι πινομένην ὀρθοπνοϊκοὺς ὠφελεῖν. ἡ δὲ τῶν μυῶν ῥυπτικωτέρα τῶν ἄλλων οὖσα ἀλωπεκίαις τε ἁρμόττει καὶ τῶν παιδίων τῇ ἕδρᾳ προστιθεμένη πρὸς ἔκκρισιν προτρέπει. ἡ δέ γε τῶν ψαρῶν, ὅταν ὄρυζαν φάγωσιν, ῥυπτικὴ γίνεται, ὥστε καὶ ἔφηλιν ἀποσμήχειν. ἡ δὲ τῶν χερσαίων κροκοδείλων ἀλφοὺς ἀπορρύπτει, ὥσπερ οὖν ἡ τῶν Νειλῴων κροκοδείλων λευκώματα λεπτύνειν πεπίστευται.","κοπρος απασα μεν θερμης τε και ξηραντικωτατης και διαφορητικωτατης εστι δυναμεως, εξαλλαττεται δε παρα την του εκκρινοντος αυτην ζωου κρασιν τε και διαιταν. η μεν ουν των κυνων, οταν οστοφαγησωσιν, ξηρανθεισα δυσεντερικους ιαται μετα σχιστου πινομενη γαλακτος ελκη τε παλαια τοις προς ταυτα μιγνυμενη φαρμακοις, επι δε των συναγχικων και των κατα παρισθμια φλεγμονων μελιτι αναληφθεισα διαχριεται· τουτους δε και η των. απεριττως διαιτηθεντων παιδιων κοπρος μειζονως ονινησιν. η δε των λυκων και αυτη λευκοτερα επι τινων θαμνων ευρισκομενη κωλικους γενναιως ονινησιν ου πινομενη μονον αλλα και περιαπτομενη· εξαρταν δε αυτην δι' εριου απο λυκοβρωτου προβατου η ελαφειου δερματος. η δε των αιγων κοπρος δριμυτερα τε ουσα και διαφορητικωτερα τους σκιρρωδεις ογκους διαφορει καταπλαττομενη, και μαλιστα των σκληροσαρκων, καυθεισα δε ρυπτικωτερα τε και λεπτομερεστερα γινεται. η δε των βοων εχει και την ελκτικην δυναμιν· σφηκων γουν και μελιττων ιαται πληγας, και των υδερικων ολον το σωμα βολβιτοις καταχριομενον εν ηλιω μεγαλως ονιναται. η δε των προβατων συν οξει μυρμηκιας τε και ακροχορδονας και δοθιηνας και ηλους ιαται. η δε των αγριων περιστερων δριμυτερα πολλω των αλλων υπαρχουσα φοινισσει μετα σπερματος καρδαμου. η δε των κατοικιδιων ορνιθων δι' οξυμελιτος η οξους η οινομελιτος πινομενη τους πνιγοντας μυκητας εξεμεισθαι ποιει και αλεξιφαρμακος γινεται· ταυτην δε και τοις κωλικοις εδιδου τις πινειν. τινες δε και την των πελαργων φασι πινομενην ορθοπνοικους ωφελειν. η δε των μυων ρυπτικωτερα των αλλων ουσα αλωπεκιαις τε αρμοττει και των παιδιων τη εδρα προστιθεμενη προς εκκρισιν προτρεπει. η δε γε των ψαρων, οταν ορυζαν φαγωσιν, ρυπτικη γινεται, ωστε και εφηλιν αποσμηχειν. η δε των χερσαιων κροκοδειλων αλφους απορρυπτει, ωσπερ ουν η των νειλωων κροκοδειλων λευκωματα λεπτυνειν πεπιστευται.",,draft,2,228,229,269,paul_row=319; lemma_gr=κόπρος; edition_pages=2.228-229
PAUL_AEG-7.3.321,PAUL_AEG,7.3.321,Κοράλλιον,,,,Κοράλλιον ὥσπερ δενδρῶδές ἐστι φυτὸν ἀπολιθούμενον οὐκ ἐν χέρσῳ φυόμενον ἀλλ' ἐν τῷ πέλματι τῆς θαλάσσης ἐρυθρὸν τὴν χροιὰν ὅμοιον λίθῳ. δύναμιν δὲ ἔχει ξηραντικὴν ἱκανῶς καὶ μετρίως στυπτικήν· ἁρμόζει γοῦν αἱμοπτυικοῖς τε καὶ δυσεντερικοῖς.,κοραλλιον ωσπερ δενδρωδες εστι φυτον απολιθουμενον ουκ εν χερσω φυομενον αλλ' εν τω πελματι της θαλασσης ερυθρον την χροιαν ομοιον λιθω. δυναμιν δε εχει ξηραντικην ικανως και μετριως στυπτικην· αρμοζει γουν αιμοπτυικοις τε και δυσεντερικοις.,,draft,2,229,229,35,paul_row=320; lemma_gr=κοράλλιον; edition_pages=2.229
PAUL_AEG-7.3.322,PAUL_AEG,7.3.322,Κόρεις,,,,"Κόρεις τὰ ζῷα δριμείας εἰσὶ δυνάμεως· γράφουσι γοῦν τινες, ὡς, εἰ μετ' ὄξους ποθεῖεν, βδέλλας ἐκβάλλουσιν.","κορεις τα ζωα δριμειας εισι δυναμεως· γραφουσι γουν τινες, ως, ει μετ' οξους ποθειεν, βδελλας εκβαλλουσιν.",,draft,2,229,229,16,paul_row=321; lemma_gr=κόρεις; edition_pages=2.229
PAUL_AEG-7.3.323,PAUL_AEG,7.3.323,"Κόρις ἡ πόα, οἱ δὲ ὑπερικόν",,,,"Κόρις ἡ πόα, οἱ δὲ ὑπερικόν, δριμὺ καὶ εὐῶδές ἐστιν, ὁ δὲ καρπὸς αὐτοῦ πινόμενος οὖρα καὶ καταμήνια κινεῖ· βοηθεῖ δὲ καὶ φαλαγγιοδήκτοις, ἐπὶ δὲ ὀπισθοτονικῶν σὺν ἐλαίῳ συγχρίεται.","κορις η ποα, οι δε υπερικον, δριμυ και ευωδες εστιν, ο δε καρπος αυτου πινομενος ουρα και καταμηνια κινει· βοηθει δε και φαλαγγιοδηκτοις, επι δε οπισθοτονικων συν ελαιω συγχριεται.",,draft,2,229,229,29,paul_row=322; lemma_gr=κόρις ἡ πόα:ὑπερικόν; edition_pages=2.229; derived_from=alias_review
PAUL_AEG-7.3.324,PAUL_AEG,7.3.324,Κορίαννον ἢ κόριον,,,,"Κορίαννον ἢ κόριον ἐξ ἐναντίων σύγκειται δυνάμεων λεπτομεροῦς μὲν γεώδους τῆς πικρᾶς, ὑδατώδους δὲ ὑγρότητος χλιαρᾶς· ἔχει δέ τι καὶ στύψεως ὀλίγον. ὥστε φλεγμοναῖς τε καὶ ἐρυσιπέλασι μὴ πάνυ ζέουσιν ἁρμόττει καὶ τοὺς ἁπαλωτέρους ὄγκους διαφορεῖ σύν τινι τῶν προσφόρων. τὸ δὲ σπέρμα ὀλίγον μὲν ποθὲν μετὰ γλυκέος ἕλμινθας ἐκβάλλει, πλεῖον δὲ ληφθὲν κινεῖ τὴν διάνοιαν.","κοριαννον η κοριον εξ εναντιων συγκειται δυναμεων λεπτομερους μεν γεωδους της πικρας, υδατωδους δε υγροτητος χλιαρας· εχει δε τι και στυψεως ολιγον. ωστε φλεγμοναις τε και ερυσιπελασι μη πανυ ζεουσιν αρμοττει και τους απαλωτερους ογκους διαφορει συν τινι των προσφορων. το δε σπερμα ολιγον μεν ποθεν μετα γλυκεος ελμινθας εκβαλλει, πλειον δε ληφθεν κινει την διανοιαν.",,draft,2,229,230,56,paul_row=323; lemma_gr=κορίαννον:κόριον; edition_pages=2.229-230
PAUL_AEG-7.3.325,PAUL_AEG,7.3.325,Κόρυδος ἢ κορυδαλλὸς,,,,Κόρυδος ἢ κορυδαλλὸς τὸ ὄρνεον ἑψόμενον σὺν λιτῷ ζωμῷ τοὺς κωλικοὺς ὠφελεῖ· χρὴ δὲ συνεχῶς καὶ πολλάκις ἐσθίειν αὐτὸ σὺν τῷ ζωμῷ.,κορυδος η κορυδαλλος το ορνεον εψομενον συν λιτω ζωμω τους κωλικους ωφελει· χρη δε συνεχως και πολλακις εσθιειν αυτο συν τω ζωμω.,,draft,2,230,230,22,paul_row=324; lemma_gr=κόρυδος:κορυδαλλός; edition_pages=2.230
PAUL_AEG-7.3.326,PAUL_AEG,7.3.326,Κορωνόποδος,,,,Κορωνόποδος ἡ ῥίζα καὶ αὐτὴ πεπίστευται κωλικοὺς ὠφελεῖν ἐσθιομένη.,κορωνοποδος η ριζα και αυτη πεπιστευται κωλικους ωφελειν εσθιομενη.,,draft,2,230,230,9,paul_row=325; lemma_gr=κορωνόποδος; edition_pages=2.230
PAUL_AEG-7.3.327,PAUL_AEG,7.3.327,Κόστος,,,,"Κόστος βραχείας μὲν πάνυ τῆς πικρᾶς, πλείστης δὲ τῆς δριμείας τε καὶ θερμῆς μετέχει ποιότητος· ὅθεν, ἐφ' ὧν ἤτοι θερμῆναί τι πρόκειται μόριον ἢ ἐκ τοῦ βάθους εἰς τὴν ἐπιφάνειαν ἕλξαι τινὰ χυμὸν ἐπὶ τὸν κόστον ἔρχονται. οὐρητικός τε οὖν ἐστι καὶ ἐμμήνων ἀγωγὸς καὶ ἕλμινθας ἀναιρεῖ. ἔχει δέ τι καὶ φυσῶδες· δι' ὃ καὶ [πρὸς] ἀφροδίσια παρορμᾷ μετ' οἰνομέλιτος πινόμενος. ἰσχιαδικοῖς τε καὶ παραλύτοις καὶ τοῖς κατὰ περίοδον ῥιγοῦσιν ἁρμόττει μετ' ἐλαίου ἀνατριβόμενος.","κοστος βραχειας μεν πανυ της πικρας, πλειστης δε της δριμειας τε και θερμης μετεχει ποιοτητος· οθεν, εφ' ων ητοι θερμηναι τι προκειται μοριον η εκ του βαθους εις την επιφανειαν ελξαι τινα χυμον επι τον κοστον ερχονται. ουρητικος τε ουν εστι και εμμηνων αγωγος και ελμινθας αναιρει. εχει δε τι και φυσωδες· δι' ο και [προς] αφροδισια παρορμα μετ' οινομελιτος πινομενος. ισχιαδικοις τε και παραλυτοις και τοις κατα περιοδον ριγουσιν αρμοττει μετ' ελαιου ανατριβομενος.",,draft,2,230,230,74,paul_row=326; lemma_gr=κόστος; edition_pages=2.230
PAUL_AEG-7.3.328,PAUL_AEG,7.3.328,Κοτυληδὼν,,,,Κοτυληδὼν ἐμψύχει τε καὶ ἀποκρούεται καὶ ῥύπτει καὶ διαφορεῖ· πεπίστευται δὲ τὰ φύλλα αὐτῆς ἐσθιόμενα σὺν τῇ ῥίζῃ λίθους τε θρύπτειν καὶ οὖρα κινεῖν.,κοτυληδων εμψυχει τε και αποκρουεται και ρυπτει και διαφορει· πεπιστευται δε τα φυλλα αυτης εσθιομενα συν τη ριζη λιθους τε θρυπτειν και ουρα κινειν.,,draft,2,230,230,24,paul_row=327; lemma_gr=κοτυληδών; edition_pages=2.230
PAUL_AEG-7.3.329,PAUL_AEG,7.3.329,Κοχλίαι,,,,"Κοχλίαι καυθέντες μὲν ξηραντικῆς ἱκανῶς εἰσι δυνάμεως καὶ μετρίως θερμῆς, ὠφελοῦσι δὲ δυσεντερίας τὰς μήπω σηπεδονώδεις πρὸς τέσσαρα τούτων μέρη μιγνυμένων πεπέρεως λευκοῦ μ ε α καὶ κηκίδων με β· ἄκαυστοι δὲ ὅλοι λεῖοι ἐπιτιθέμενοι κατὰ τῆς γαστρὸς ἐπὶ τῶν ὑδερικῶν καὶ κατὰ τῶν ἄρθρων ἐπὶ τῶν ἀρθριτικῶν, ἕως αὐτομάτως ἀποστῶσιν, ὠφέλιμοι γίνονται καὶ καθάπαξ τὸ διὰ βάθους ὑγρὸν ξηραίνουσιν ἰσχυρῶς.","κοχλιαι καυθεντες μεν ξηραντικης ικανως εισι δυναμεως και μετριως θερμης, ωφελουσι δε δυσεντεριας τας μηπω σηπεδονωδεις προς τεσσαρα τουτων μερη μιγνυμενων πεπερεως λευκου μ ε α και κηκιδων με β· ακαυστοι δε ολοι λειοι επιτιθεμενοι κατα της γαστρος επι των υδερικων και κατα των αρθρων επι των αρθριτικων, εως αυτοματως αποστωσιν, ωφελιμοι γινονται και καθαπαξ το δια βαθους υγρον ξηραινουσιν ισχυρως.",,draft,2,230,230,61,paul_row=328; lemma_gr=κοχλίαι; edition_pages=2.230
